E=900.00000000000000     
   7.20   0.43088E+01   0.14416E-05
   7.30   0.39724E+01   0.14822E-05
   7.40   0.36636E+01   0.15234E-05
   7.50   0.33801E+01   0.15652E-05
   7.60   0.31195E+01   0.16075E-05
   7.70   0.28801E+01   0.16504E-05
   7.80   0.26598E+01   0.16939E-05
   7.90   0.24571E+01   0.17379E-05
   8.00   0.22704E+01   0.17826E-05
   8.10   0.20985E+01   0.18278E-05
   8.20   0.19401E+01   0.18735E-05
   8.30   0.17940E+01   0.19199E-05
   8.40   0.16593E+01   0.19669E-05
   8.50   0.15350E+01   0.20144E-05
   8.60   0.14203E+01   0.20625E-05
   8.70   0.13143E+01   0.21112E-05
   8.80   0.12165E+01   0.21604E-05
   8.90   0.11261E+01   0.22103E-05
   9.00   0.10426E+01   0.22607E-05
   9.10   0.96537E+00   0.23117E-05
   9.20   0.89396E+00   0.23633E-05
   9.30   0.82792E+00   0.24155E-05
   9.40   0.76683E+00   0.24682E-05
   9.50   0.71030E+00   0.25216E-05
   9.60   0.65797E+00   0.25755E-05
   9.70   0.60954E+00   0.26300E-05
   9.80   0.56470E+00   0.26851E-05
   9.90   0.52317E+00   0.27408E-05
  10.00   0.48471E+00   0.27971E-05
E=1200.00000000000000
   3.00   0.28218E+03   0.26853E-06
   3.10   0.24459E+03   0.28680E-06
   3.20   0.21280E+03   0.30566E-06
   3.30   0.18580E+03   0.32513E-06
   3.40   0.16275E+03   0.34520E-06
   3.50   0.14301E+03   0.36587E-06
   3.60   0.12602E+03   0.38715E-06
   3.70   0.11135E+03   0.40903E-06
   3.80   0.98635E+02   0.43152E-06
   3.90   0.87581E+02   0.45461E-06
   4.00   0.77941E+02   0.47831E-06
   4.10   0.69508E+02   0.50261E-06
   4.20   0.62111E+02   0.52752E-06
   4.30   0.55605E+02   0.55303E-06
   4.40   0.49870E+02   0.57915E-06
   4.50   0.44801E+02   0.60588E-06
   4.60   0.40311E+02   0.63322E-06
   4.70   0.36325E+02   0.66117E-06
   4.80   0.32780E+02   0.68972E-06
   4.90   0.29621E+02   0.71888E-06
   5.00   0.26801E+02   0.74865E-06
   5.10   0.24278E+02   0.77904E-06
   5.20   0.22018E+02   0.81003E-06
   5.30   0.19991E+02   0.84163E-06
   5.40   0.18168E+02   0.87385E-06
   5.50   0.16528E+02   0.90667E-06
   5.60   0.15051E+02   0.94011E-06
   5.70   0.13717E+02   0.97417E-06
   5.80   0.12512E+02   0.10088E-05
   5.90   0.11422E+02   0.10441E-05
   6.00   0.10435E+02   0.10800E-05
   6.10   0.95402E+01   0.11165E-05
   6.20   0.87280E+01   0.11536E-05
   6.30   0.79901E+01   0.11914E-05
   6.40   0.73191E+01   0.12297E-05
   6.50   0.67084E+01   0.12687E-05
   6.60   0.61521E+01   0.13083E-05
   6.70   0.56449E+01   0.13485E-05
   6.80   0.51821E+01   0.13893E-05
   6.90   0.47594E+01   0.14308E-05
   7.00   0.43732E+01   0.14729E-05
   7.10   0.40201E+01   0.15155E-05
   7.20   0.36969E+01   0.15589E-05
   7.30   0.34010E+01   0.16028E-05
   7.40   0.31299E+01   0.16473E-05
   7.50   0.28814E+01   0.16925E-05
   7.60   0.26534E+01   0.17383E-05
   7.70   0.24442E+01   0.17847E-05
   7.80   0.22522E+01   0.18318E-05
   7.90   0.20757E+01   0.18794E-05
   8.00   0.19136E+01   0.19277E-05
   8.10   0.17645E+01   0.19767E-05
   8.20   0.16274E+01   0.20262E-05
   8.30   0.15012E+01   0.20764E-05
   8.40   0.13850E+01   0.21272E-05
   8.50   0.12781E+01   0.21786E-05
   8.60   0.11796E+01   0.22307E-05
   8.70   0.10888E+01   0.22834E-05
   8.80   0.10052E+01   0.23367E-05
   8.90   0.92803E+00   0.23906E-05
   9.00   0.85691E+00   0.24452E-05
   9.10   0.79131E+00   0.25004E-05
   9.20   0.73078E+00   0.25563E-05
   9.30   0.67493E+00   0.26127E-05
   9.40   0.62338E+00   0.26698E-05
   9.50   0.57579E+00   0.27276E-05
   9.60   0.53185E+00   0.27860E-05
   9.70   0.49127E+00   0.28450E-05
   9.80   0.45379E+00   0.29046E-05
   9.90   0.41918E+00   0.29649E-05
  10.00   0.38719E+00   0.30258E-05
E=1250.00000000000000
   3.00   0.25846E+03   0.28927E-06
   3.10   0.22382E+03   0.30894E-06
   3.20   0.19455E+03   0.32926E-06
   3.30   0.16970E+03   0.35023E-06
   3.40   0.14850E+03   0.37185E-06
   3.50   0.13035E+03   0.39413E-06
   3.60   0.11474E+03   0.41705E-06
   3.70   0.10127E+03   0.44062E-06
   3.80   0.89610E+02   0.46485E-06
   3.90   0.79475E+02   0.48973E-06
   4.00   0.70643E+02   0.51526E-06
   4.10   0.62924E+02   0.54144E-06
   4.20   0.56157E+02   0.56828E-06
   4.30   0.50211E+02   0.59577E-06
   4.40   0.44973E+02   0.62392E-06
   4.50   0.40348E+02   0.65272E-06
   4.60   0.36255E+02   0.68218E-06
   4.70   0.32625E+02   0.71229E-06
   4.80   0.29399E+02   0.74306E-06
   4.90   0.26527E+02   0.77448E-06
   5.00   0.23966E+02   0.80657E-06
   5.10   0.21677E+02   0.83931E-06
   5.20   0.19629E+02   0.87271E-06
   5.30   0.17793E+02   0.90677E-06
   5.40   0.16146E+02   0.94148E-06
   5.50   0.14664E+02   0.97686E-06
   5.60   0.13331E+02   0.10129E-05
   5.70   0.12129E+02   0.10496E-05
   5.80   0.11045E+02   0.10870E-05
   5.90   0.10065E+02   0.11250E-05
   6.00   0.91786E+01   0.11637E-05
   6.10   0.83762E+01   0.12030E-05
   6.20   0.76489E+01   0.12431E-05
   6.30   0.69892E+01   0.12837E-05
   6.40   0.63900E+01   0.13251E-05
   6.50   0.58455E+01   0.13671E-05
   6.60   0.53502E+01   0.14098E-05
   6.70   0.48993E+01   0.14531E-05
   6.80   0.44884E+01   0.14971E-05
   6.90   0.41139E+01   0.15418E-05
   7.00   0.37721E+01   0.15872E-05
   7.10   0.34602E+01   0.16332E-05
   7.20   0.31751E+01   0.16799E-05
   7.30   0.29146E+01   0.17273E-05
   7.40   0.26763E+01   0.17753E-05
   7.50   0.24583E+01   0.18240E-05
   7.60   0.22586E+01   0.18734E-05
   7.70   0.20757E+01   0.19235E-05
   7.80   0.19081E+01   0.19742E-05
   7.90   0.17544E+01   0.20256E-05
   8.00   0.16135E+01   0.20777E-05
   8.10   0.14841E+01   0.21304E-05
   8.20   0.13654E+01   0.21839E-05
   8.30   0.12564E+01   0.22380E-05
   8.40   0.11562E+01   0.22928E-05
   8.50   0.10642E+01   0.23482E-05
   8.60   0.97959E+00   0.24044E-05
   8.70   0.90181E+00   0.24612E-05
   8.80   0.83029E+00   0.25187E-05
   8.90   0.76450E+00   0.25769E-05
   9.00   0.70396E+00   0.26358E-05
   9.10   0.64826E+00   0.26953E-05
   9.20   0.59698E+00   0.27556E-05
   9.30   0.54977E+00   0.28165E-05
   9.40   0.50631E+00   0.28781E-05
   9.50   0.46628E+00   0.29404E-05
   9.60   0.42942E+00   0.30034E-05
   9.70   0.39546E+00   0.30670E-05
